"DateTime";"grid (77) (kw)";"solar (77) (kw)"
"2018-06-24 10:30:00";2,312;1,023
"2018-06-24 10:45:00";2,752;1,55
"2018-06-24 11:00:00";2,763;1,557
"2018-06-24 11:15:00";1,81;1,706
"2018-06-24 11:30:00";2,949;1,762
"2018-06-24 11:45:00";1,425;1,913
"2018-06-24 12:00:00";0,199;1,738
"2018-06-24 12:15:00";0,628;1,984
"2018-06-24 12:30:00";1,768;1,676
"2018-06-24 12:45:00";0,13;2,32
"2018-06-24 13:00:00";1,129;1,733
"2018-06-24 13:15:00";1,317;2,33
"2018-06-24 13:30:00";-0,203;2,43
"2018-06-24 13:45:00";0,915;2,176
"2018-06-24 14:00:00";1,162;2,494
"2018-06-24 14:15:00";0,762;2,111
"2018-06-24 14:30:00";3,33;2,201
"2018-06-24 14:45:00";2,196;2,124
"2018-06-24 15:00:00";4,185;2,117
"2018-06-24 15:15:00";4,212;2,141
"2018-06-24 15:30:00";4,871;1,552
"2018-06-24 15:45:00";4,425;1,954
"2018-06-24 16:00:00";3,029;1,588
"2018-06-24 16:15:00";2,004;1,95
"2018-06-24 16:30:00";4,503;1,869
"2018-06-24 16:45:00";4,666;1,634
"2018-06-24 17:00:00";4,841;1,314
"2018-06-24 17:15:00";3,997;1,214
"2018-06-24 17:30:00";5,486;1,034
"2018-06-24 17:45:00";6,126;0,455
"2018-06-24 18:00:00";5,837;0,735
"2018-06-24 18:15:00";6,035;0,464
"2018-06-24 18:30:00";5,844;0,513
"2018-06-24 18:45:00";5,938;0,405
"2018-06-24 19:00:00";6,128;0,243
"2018-06-24 19:15:00";6,223;0,136
"2018-06-24 19:30:00";6,219;0,072
"2018-06-24 19:45:00";6,192;0,051
"2018-06-24 20:00:00";6,308;0,032
"2018-06-24 20:15:00";5,872;-0,002
"2018-06-24 20:30:00";4,835;-0,006
"2018-06-24 20:45:00";4,747;-0,006
"2018-06-24 21:00:00";3,569;-0,005
"2018-06-24 21:15:00";4,464;-0,005
"2018-06-24 21:30:00";8,711;-0,006
"2018-06-24 21:45:00";9,118;-0,006
"2018-06-24 22:00:00";7,057;-0,006
"2018-06-24 22:15:00";1,621;-0,005
"2018-06-24 22:30:00";1,14;-0,005
"2018-06-24 22:45:00";1,869;-0,005
"2018-06-24 23:00:00";1,959;-0,006
"2018-06-24 23:15:00";1,825;-0,006
"2018-06-24 23:30:00";1,109;-0,005
"2018-06-24 23:45:00";2,09;-0,005
"2018-06-25 00:00:00";2,282;-0,006
"2018-06-25 00:15:00";1,849;-0,006
"2018-06-25 00:30:00";1,021;-0,006
"2018-06-25 00:45:00";2,23;-0,006
"2018-06-25 01:00:00";1,978;-0,006
"2018-06-25 01:15:00";1,366;-0,005
"2018-06-25 01:30:00";1,421;-0,006
"2018-06-25 01:45:00";1,944;-0,008
"2018-06-25 02:00:00";2,916;-0,015
"2018-06-25 02:15:00";1,991;-0,015
"2018-06-25 02:30:00";2,413;-0,01
"2018-06-25 02:45:00";2,24;-0,009
"2018-06-25 03:00:00";1,412;-0,012
"2018-06-25 03:15:00";2,016;-0,008
"2018-06-25 03:30:00";1,234;-0,008
"2018-06-25 03:45:00";1,999;-0,007
"2018-06-25 04:00:00";1,68;-0,006
"2018-06-25 04:15:00";0,824;-0,006
"2018-06-25 04:30:00";1,689;-0,006
"2018-06-25 04:45:00";0,874;-0,005
"2018-06-25 05:00:00";1,661;-0,006
"2018-06-25 05:15:00";0,931;-0,005
"2018-06-25 05:30:00";1,545;-0,006
"2018-06-25 05:45:00";1,609;-0,006
"2018-06-25 06:00:00";0,766;-0,006
"2018-06-25 06:15:00";1,633;-0,006
"2018-06-25 06:30:00";0,857;-0,006
"2018-06-25 06:45:00";3,07;0,011
"2018-06-25 07:00:00";0,723;0,028
"2018-06-25 07:15:00";1,702;0,061
"2018-06-25 07:30:00";1,718;0,041
"2018-06-25 07:45:00";0,857;0,052
"2018-06-25 08:00:00";2,182;0,198
"2018-06-25 08:15:00";2,249;0,301
"2018-06-25 08:30:00";0,84;0,301
"2018-06-25 08:45:00";1,695;0,515
"2018-06-25 09:00:00";0,723;0,556
"2018-06-25 09:15:00";1,547;0,552
"2018-06-25 09:30:00";1,421;0,629
"2018-06-25 09:45:00";0,966;0,774
"2018-06-25 10:00:00";2,168;0,693
"2018-06-25 10:15:00";1,853;0,447
"2018-06-25 10:30:00";1,9;0,68
"2018-06-25 10:45:00";0,997;0,456
"2018-06-25 11:00:00";1,523;1,042
"2018-06-25 11:15:00";1,525;1,717
"2018-06-25 11:30:00";-0,226;1,918
"2018-06-25 11:45:00";1,447;2,084
"2018-06-25 12:00:00";1,359;1,775
"2018-06-25 12:15:00";1,453;1,153
"2018-06-25 12:30:00";2,365;2
"2018-06-25 12:45:00";0,181;2,231
"2018-06-25 13:00:00";1,348;2,389
"2018-06-25 13:15:00";2,452;1,981
"2018-06-25 13:30:00";1,703;1,056
"2018-06-25 13:45:00";3,241;0,702
"2018-06-25 14:00:00";3,528;0,41
"2018-06-25 14:15:00";1,102;1,278
"2018-06-25 14:30:00";3,487;1,056
"2018-06-25 14:45:00";2,028;0,499
"2018-06-25 15:00:00";2,604;0,758
"2018-06-25 15:15:00";3,135;1,013
"2018-06-25 15:30:00";0,937;1,885
"2018-06-25 15:45:00";0,678;2,448
"2018-06-25 16:00:00";2,293;2,145
"2018-06-25 16:15:00";1,33;1,894
"2018-06-25 16:30:00";1,409;1,759
"2018-06-25 16:45:00";2,538;1,524
"2018-06-25 17:00:00";1,301;1,19
"2018-06-25 17:15:00";4,129;0,911
"2018-06-25 17:30:00";3,995;1,215
"2018-06-25 17:45:00";4,115;1,07
"2018-06-25 18:00:00";4,055;1,027
"2018-06-25 18:15:00";1,963;0,907
"2018-06-25 18:30:00";4,467;0,693
"2018-06-25 18:45:00";4,564;0,496
"2018-06-25 19:00:00";3,12;0,246
"2018-06-25 19:15:00";4,861;0,2
"2018-06-25 19:30:00";3,381;0,164
"2018-06-25 19:45:00";3,544;0,135
"2018-06-25 20:00:00";5,839;0,083
"2018-06-25 20:15:00";4,405;0,037
"2018-06-25 20:30:00";5,932;0,005
"2018-06-25 20:45:00";3,853;0,011
"2018-06-25 21:00:00";5,602;0,011
"2018-06-25 21:15:00";4,316;0,011
"2018-06-25 21:30:00";3,903;0,009
"2018-06-25 21:45:00";5,715;0,007
"2018-06-25 22:00:00";3,281;0,008
"2018-06-25 22:15:00";3,854;0,009
"2018-06-25 22:30:00";3,757;0,008
"2018-06-25 22:45:00";2,884;0,006
"2018-06-25 23:00:00";2,941;0,007
"2018-06-25 23:15:00";3,72;0,007
"2018-06-25 23:30:00";3,734;0,007
"2018-06-25 23:45:00";2,294;0,008
"2018-06-26 00:00:00";3,589;0,006
"2018-06-26 00:15:00";3,34;0,006
"2018-06-26 00:30:00";2,299;0,007
"2018-06-26 00:45:00";3,418;0,007
"2018-06-26 01:00:00";3,431;0,006
"2018-06-26 01:15:00";2,241;0,006
"2018-06-26 01:30:00";2,987;0,003
"2018-06-26 01:45:00";1,819;-0,006
"2018-06-26 02:00:00";0,952;-0,005
"2018-06-26 02:15:00";1,815;-0,006
"2018-06-26 02:30:00";1,492;-0,006
"2018-06-26 02:45:00";1,158;-0,005
"2018-06-26 03:00:00";1,788;-0,006
"2018-06-26 03:15:00";1,494;-0,006
"2018-06-26 03:30:00";1,133;-0,006
"2018-06-26 03:45:00";1,71;-0,006
"2018-06-26 04:00:00";1,586;-0,005
"2018-06-26 04:15:00";1,138;-0,005
"2018-06-26 04:30:00";1,758;-0,006
"2018-06-26 04:45:00";1,348;-0,006
"2018-06-26 05:00:00";1,165;-0,006
"2018-06-26 05:15:00";1,8;-0,005
"2018-06-26 05:30:00";1,087;-0,005
"2018-06-26 05:45:00";1,631;-0,005
"2018-06-26 06:00:00";1,623;-0,006
"2018-06-26 06:15:00";0,786;-0,006
"2018-06-26 06:30:00";1,796;-0,007
"2018-06-26 06:45:00";2,958;0,013
"2018-06-26 07:00:00";1,991;0,054
"2018-06-26 07:15:00";0,754;0,1
"2018-06-26 07:30:00";1,874;0,122
"2018-06-26 07:45:00";2,132;0,175
"2018-06-26 08:00:00";1,162;0,266
"2018-06-26 08:15:00";2,767;0,293
"2018-06-26 08:30:00";2,012;0,272
"2018-06-26 08:45:00";0,878;0,319
"2018-06-26 09:00:00";2,234;0,232
"2018-06-26 09:15:00";2,323;0,148
"2018-06-26 09:30:00";1,234;0,287
"2018-06-26 09:45:00";2,244;0,844
"2018-06-26 10:00:00";1,718;1,118
"2018-06-26 10:15:00";1,404;1,019
"2018-06-26 10:30:00";-0,06;1,426
"2018-06-26 10:45:00";0,974;1,468
"2018-06-26 11:00:00";1,193;1,244
"2018-06-26 11:15:00";-0,263;1,567
"2018-06-26 11:30:00";0,249;1,176
"2018-06-26 11:45:00";1,18;1,103
"2018-06-26 12:00:00";0,528;1,933
"2018-06-26 12:15:00";-0,645;2,17
"2018-06-26 12:30:00";0,791;1,523
"2018-06-26 12:45:00";0,84;1,957
"2018-06-26 13:00:00";0,484;2,179
"2018-06-26 13:15:00";-0,675;2,364
"2018-06-26 13:30:00";0,044;2,436
"2018-06-26 13:45:00";0,72;2,244
"2018-06-26 14:00:00";0,078;2,406
"2018-06-26 14:15:00";-0,527;2,005
"2018-06-26 14:30:00";2,021;2,398
"2018-06-26 14:45:00";2,202;2,004
"2018-06-26 15:00:00";1,131;1,803
"2018-06-26 15:15:00";2,995;1,865
"2018-06-26 15:30:00";1,032;2,072
"2018-06-26 15:45:00";3,361;2,013
"2018-06-26 16:00:00";1,93;1,443
"2018-06-26 16:15:00";3,648;1,955
"2018-06-26 16:30:00";4,106;1,726
"2018-06-26 16:45:00";4,115;1,577
"2018-06-26 17:00:00";4,304;1,449
"2018-06-26 17:15:00";4,65;1,296
"2018-06-26 17:30:00";5,339;1,139
"2018-06-26 17:45:00";5,113;0,831
"2018-06-26 18:00:00";6,701;0,66
"2018-06-26 18:15:00";5,575;0,666
"2018-06-26 18:30:00";5,691;0,515
"2018-06-26 18:45:00";6,006;0,349
"2018-06-26 19:00:00";6,074;0,218
"2018-06-26 19:15:00";6,754;0,12
"2018-06-26 19:30:00";5,156;0,061
"2018-06-26 19:45:00";5,208;0,038
"2018-06-26 20:00:00";5,205;0,019
"2018-06-26 20:15:00";5,198;-0,005
"2018-06-26 20:30:00";5,187;-0,007
"2018-06-26 20:45:00";3,543;-0,005
"2018-06-26 21:00:00";5,068;-0,004
"2018-06-26 21:15:00";5,024;-0,005
"2018-06-26 21:30:00";4,928;-0,006
"2018-06-26 21:45:00";3,171;-0,005
"2018-06-26 22:00:00";3,221;-0,006
"2018-06-26 22:15:00";2,604;-0,004
"2018-06-26 22:30:00";1,584;-0,004
"2018-06-26 22:45:00";2,131;-0,004
"2018-06-26 23:00:00";2,834;-0,005
"2018-06-26 23:15:00";2,662;-0,005
"2018-06-26 23:30:00";1,397;-0,005
"2018-06-26 23:45:00";2,552;-0,006
"2018-06-27 00:00:00";2,51;-0,006
"2018-06-27 00:15:00";1,807;-0,006
"2018-06-27 00:30:00";1,47;-0,006
"2018-06-27 00:45:00";2,241;-0,007
"2018-06-27 01:00:00";2,273;-0,007
"2018-06-27 01:15:00";1,724;-0,003
"2018-06-27 01:30:00";1,892;-0,006
"2018-06-27 01:45:00";2,221;-0,007
"2018-06-27 02:00:00";2,243;-0,012
"2018-06-27 02:15:00";1,401;-0,008
"2018-06-27 02:30:00";2,23;-0,009
"2018-06-27 02:45:00";2,201;-0,015
"2018-06-27 03:00:00";2,223;-0,011
"2018-06-27 03:15:00";2,094;-0,008
"2018-06-27 03:30:00";1,264;-0,009
"2018-06-27 03:45:00";1,875;-0,007
"2018-06-27 04:00:00";2,593;0,001
"2018-06-27 04:15:00";2,207;0,005
"2018-06-27 04:30:00";3,039;0,005
"2018-06-27 04:45:00";2,285;0,006
"2018-06-27 05:00:00";3,104;0,006
"2018-06-27 05:15:00";2,933;0,006
"2018-06-27 05:30:00";2,365;0,005
"2018-06-27 05:45:00";2,998;0,005
"2018-06-27 06:00:00";2,213;0,005
"2018-06-27 06:15:00";3,011;0,005
"2018-06-27 06:30:00";3,725;0,005
"2018-06-27 06:45:00";3,905;0,023
"2018-06-27 07:00:00";3,175;0,044
"2018-06-27 07:15:00";1,753;0,093
"2018-06-27 07:30:00";2,413;0,132
"2018-06-27 07:45:00";2,676;0,152
"2018-06-27 08:00:00";1,303;0,161
"2018-06-27 08:15:00";1,79;0,231
"2018-06-27 08:30:00";2,114;0,216
"2018-06-27 08:45:00";2,056;0,192
"2018-06-27 09:00:00";1,14;0,254
"2018-06-27 09:15:00";1,703;0,414
"2018-06-27 09:30:00";2,643;0,652
"2018-06-27 09:45:00";1,861;0,644
"2018-06-27 10:00:00";1,128;0,862
"2018-06-27 10:15:00";0,152;1,081
"2018-06-27 10:30:00";0,001;1,233
"2018-06-27 10:45:00";-0,184;1,386
"2018-06-27 11:00:00";-0,321;1,49
"2018-06-27 11:15:00";-0,555;1,638
"2018-06-27 11:30:00";-0,651;1,758
"2018-06-27 11:45:00";0,289;1,875
"2018-06-27 12:00:00";0,399;1,98
"2018-06-27 12:15:00";-0,491;2,06
"2018-06-27 12:30:00";-0,062;2,121
"2018-06-27 12:45:00";0,195;2,209
"2018-06-27 13:00:00";0,341;2,275
"2018-06-27 13:15:00";-1,074;2,318
"2018-06-27 13:30:00";0,526;2,331
"2018-06-27 13:45:00";1,208;2,361
"2018-06-27 14:00:00";-0,649;2,357
"2018-06-27 14:15:00";1,604;2,337
"2018-06-27 14:30:00";0,65;2,303
"2018-06-27 14:45:00";0,649;2,276
"2018-06-27 15:00:00";1,74;2,233
"2018-06-27 15:15:00";0,518;2,158
"2018-06-27 15:30:00";2,808;2,043
"2018-06-27 15:45:00";3,002;2,001
"2018-06-27 16:00:00";3,109;1,918
"2018-06-27 16:15:00";3,186;1,792
"2018-06-27 16:30:00";3,439;1,589
"2018-06-27 16:45:00";3,283;1,591
"2018-06-27 17:00:00";3,324;1,439
"2018-06-27 17:15:00";3,769;1,293
"2018-06-27 17:30:00";3,986;1,143
"2018-06-27 17:45:00";4,123;0,987
"2018-06-27 18:00:00";4,184;0,82
"2018-06-27 18:15:00";3,012;0,651
"2018-06-27 18:30:00";4,45;0,471
"2018-06-27 18:45:00";4,59;0,338
"2018-06-27 19:00:00";4,684;0,216
"2018-06-27 19:15:00";4,669;0,118
"2018-06-27 19:30:00";4,69;0,057
"2018-06-27 19:45:00";4,78;0,037
"2018-06-27 20:00:00";4,991;0,016
"2018-06-27 20:15:00";3,3;-0,004
"2018-06-27 20:30:00";4,959;-0,006
"2018-06-27 20:45:00";3,612;-0,005
"2018-06-27 21:00:00";4,916;-0,005
"2018-06-27 21:15:00";2,832;-0,003
"2018-06-27 21:30:00";4,06;-0,003
"2018-06-27 21:45:00";1,85;-0,003
"2018-06-27 22:00:00";4,537;-0,004
"2018-06-27 22:15:00";1,858;-0,002
"2018-06-27 22:30:00";1,961;-0,002
"2018-06-27 22:45:00";2,79;-0,003
"2018-06-27 23:00:00";2,695;-0,005
"2018-06-27 23:15:00";1,274;-0,005
"2018-06-27 23:30:00";2,357;-0,005
"2018-06-27 23:45:00";2,557;-0,004
"2018-06-28 00:00:00";2,046;-0,006
"2018-06-28 00:15:00";1,027;-0,005
"2018-06-28 00:30:00";2,151;-0,006
"2018-06-28 00:45:00";2,162;-0,006
"2018-06-28 01:00:00";1,844;-0,006
"2018-06-28 01:15:00";1,013;-0,006
"2018-06-28 01:30:00";2,183;-0,006
"2018-06-28 01:45:00";2,171;-0,006
"2018-06-28 02:00:00";0,923;-0,006
"2018-06-28 02:15:00";1,761;-0,006
"2018-06-28 02:30:00";1,82;-0,007
"2018-06-28 02:45:00";0,751;-0,006
"2018-06-28 03:00:00";1,897;-0,006
"2018-06-28 03:15:00";1,184;-0,006
"2018-06-28 03:30:00";1,486;-0,006
"2018-06-28 03:45:00";1,646;-0,007
"2018-06-28 04:00:00";0,688;-0,007
"2018-06-28 04:15:00";1,61;-0,006
"2018-06-28 04:30:00";0,91;-0,005
"2018-06-28 04:45:00";1,704;-0,005
"2018-06-28 05:00:00";1,341;-0,006
"2018-06-28 05:15:00";1,184;-0,006
"2018-06-28 05:30:00";1,583;-0,006
"2018-06-28 05:45:00";0,84;-0,005
"2018-06-28 06:00:00";1,671;-0,006
"2018-06-28 06:15:00";0,862;-0,006
"2018-06-28 06:30:00";1,649;-0,007
"2018-06-28 06:45:00";1,359;0,004
"2018-06-28 07:00:00";1,655;0,036
"2018-06-28 07:15:00";1,596;0,074
"2018-06-28 07:30:00";1,91;0,105
"2018-06-28 07:45:00";1,855;0,1
"2018-06-28 08:00:00";0,825;0,145
"2018-06-28 08:15:00";2,129;0,26
"2018-06-28 08:30:00";2,454;0,168
"2018-06-28 08:45:00";1,206;0,181
"2018-06-28 09:00:00";1,653;0,455
"2018-06-28 09:15:00";1,48;0,592
"2018-06-28 09:30:00";1,131;0,89
"2018-06-28 09:45:00";0,472;0,571
"2018-06-28 10:00:00";2,473;0,516
"2018-06-28 10:15:00";-0,01;1,077
"2018-06-28 10:30:00";-0,244;1,287
"2018-06-28 10:45:00";-0,369;1,397
"2018-06-28 11:00:00";-0,515;1,554
"2018-06-28 11:15:00";-0,562;1,669
"2018-06-28 11:30:00";-0,636;1,777
"2018-06-28 11:45:00";-0,033;1,503
"2018-06-28 12:00:00";-0,513;2,034
"2018-06-28 12:15:00";0,067;2,135
"2018-06-28 12:30:00";0,05;2,067
"2018-06-28 12:45:00";-0,541;1,733
"2018-06-28 13:00:00";-0,016;2,339
"2018-06-28 13:15:00";0,387;2,056
"2018-06-28 13:30:00";0,674;1,914
"2018-06-28 13:45:00";-1,106;2,31
"2018-06-28 14:00:00";0,885;2,08
"2018-06-28 14:15:00";0,868;2,286
"2018-06-28 14:30:00";-0,103;1,987
"2018-06-28 14:45:00";0,769;2,156
"2018-06-28 15:00:00";-0,529;1,755
"2018-06-28 15:15:00";3,312;2,044
"2018-06-28 15:30:00";4,582;1,668
"2018-06-28 15:45:00";1,914;2,13
"2018-06-28 16:00:00";4,447;1,761
"2018-06-28 16:15:00";4,245;1,612
"2018-06-28 16:30:00";3,922;1,195
"2018-06-28 16:45:00";4,056;0,99
"2018-06-28 17:00:00";3,869;1,04
"2018-06-28 17:15:00";3,78;1,106
"2018-06-28 17:30:00";3,848;1,175
"2018-06-28 17:45:00";8,592;1,057
"2018-06-28 18:00:00";8,152;0,713
"2018-06-28 18:15:00";6,199;0,51
"2018-06-28 18:30:00";3,833;0,434
"2018-06-28 18:45:00";3,668;0,409
"2018-06-28 19:00:00";4,608;0,28
"2018-06-28 19:15:00";4,715;0,129
"2018-06-28 19:30:00";4,798;0,068
"2018-06-28 19:45:00";3,463;0,076
"2018-06-28 20:00:00";4,531;0,027
"2018-06-28 20:15:00";3,113;-0,005
"2018-06-28 20:30:00";4,618;-0,008
"2018-06-28 20:45:00";3,031;-0,006
"2018-06-28 21:00:00";4,872;-0,005
"2018-06-28 21:15:00";4,896;-0,005
"2018-06-28 21:30:00";4,685;-0,005
"2018-06-28 21:45:00";3,502;-0,005
"2018-06-28 22:00:00";2,326;-0,001
"2018-06-28 22:15:00";4,078;0,008
"2018-06-28 22:30:00";4,152;0,007
"2018-06-28 22:45:00";2,959;0,008
"2018-06-28 23:00:00";4,189;0,007
"2018-06-28 23:15:00";4,031;0,006
"2018-06-28 23:30:00";3,066;0,005
"2018-06-28 23:45:00";3,116;0,008
"2018-06-29 00:00:00";4,037;0,006
"2018-06-29 00:15:00";3,629;0,005
"2018-06-29 00:30:00";2,867;0,007
"2018-06-29 00:45:00";3,085;0,005
"2018-06-29 01:00:00";3,583;0,005
"2018-06-29 01:15:00";3,625;0,006
"2018-06-29 01:30:00";2,561;0,006
"2018-06-29 01:45:00";3,333;0,006
"2018-06-29 02:00:00";3,532;0,005
"2018-06-29 02:15:00";2,771;0,005
"2018-06-29 02:30:00";2,742;0,006
"2018-06-29 02:45:00";3,383;0,005
"2018-06-29 03:00:00";2,574;0,006
"2018-06-29 03:15:00";3,026;0,005
"2018-06-29 03:30:00";3,113;0,004
"2018-06-29 03:45:00";2,192;0,005
"2018-06-29 04:00:00";3,223;0,006
"2018-06-29 04:15:00";3,091;0,006
"2018-06-29 04:30:00";2,308;0,006
"2018-06-29 04:45:00";3,016;0,005
"2018-06-29 05:00:00";2,128;0,004
"2018-06-29 05:15:00";3,048;0,005
"2018-06-29 05:30:00";3,039;0,006
"2018-06-29 05:45:00";2,303;0,006
"2018-06-29 06:00:00";2,985;0,005
"2018-06-29 06:15:00";2,167;0,005
"2018-06-29 06:30:00";3,856;0,005
"2018-06-29 06:45:00";4,021;0,007
"2018-06-29 07:00:00";3,377;0,037
"2018-06-29 07:15:00";2,499;0,065
"2018-06-29 07:30:00";2,972;0,197
"2018-06-29 07:45:00";3,474;0,203
"2018-06-29 08:00:00";3,444;0,249
"2018-06-29 08:15:00";2,562;0,342
"2018-06-29 08:30:00";1,89;0,354
"2018-06-29 08:45:00";1,616;0,313
"2018-06-29 09:00:00";1,326;0,384
"2018-06-29 09:15:00";0,662;0,61
"2018-06-29 09:30:00";1,328;0,654
"2018-06-29 09:45:00";1,447;0,575
"2018-06-29 10:00:00";0,707;1,034
"2018-06-29 10:15:00";0,54;0,666
"2018-06-29 10:30:00";0,162;0,88
"2018-06-29 10:45:00";0,134;0,852
"2018-06-29 11:00:00";0,673;1,225
"2018-06-29 11:15:00";1,198;1,29
"2018-06-29 11:30:00";1,185;1,32
"2018-06-29 11:45:00";1,587;0,936
"2018-06-29 12:00:00";1,08;1,439
"2018-06-29 12:15:00";0,485;1,969
"2018-06-29 12:30:00";1,361;1,961
"2018-06-29 12:45:00";0,464;2,073
"2018-06-29 13:00:00";2,017;1,61
"2018-06-29 13:15:00";2,417;1,843
"2018-06-29 13:30:00";0,66;1,785
"2018-06-29 13:45:00";2,075;1,503
"2018-06-29 14:00:00";2,291;2,155
"2018-06-29 14:15:00";1,648;1,394
"2018-06-29 14:30:00";2,929;1,889
"2018-06-29 14:45:00";3,727;1,124
"2018-06-29 15:00:00";1,529;1,655
"2018-06-29 15:15:00";3,104;2,099
"2018-06-29 15:30:00";2,901;2,031
"2018-06-29 15:45:00";2,944;2,01
"2018-06-29 16:00:00";1,925;1,81
"2018-06-29 16:15:00";1,92;1,908
"2018-06-29 16:30:00";3,664;1,265
"2018-06-29 16:45:00";3,704;1,228
"2018-06-29 17:00:00";3,884;1,412
"2018-06-29 17:15:00";7,233;1,197
"2018-06-29 17:30:00";6,322;1,065
"2018-06-29 17:45:00";7,444;0,572
"2018-06-29 18:00:00";6,904;0,517
"2018-06-29 18:15:00";5,616;0,586
"2018-06-29 18:30:00";5,675;0,472
"2018-06-29 18:45:00";4,823;0,365
"2018-06-29 19:00:00";4,729;0,246
"2018-06-29 19:15:00";4,511;0,149
"2018-06-29 19:30:00";5,368;0,115
"2018-06-29 19:45:00";5,976;0,11
"2018-06-29 20:00:00";4,429;0,044
"2018-06-29 20:15:00";6,15;0,002
"2018-06-29 20:30:00";3,146;0,006
"2018-06-29 20:45:00";5,392;0,005
"2018-06-29 21:00:00";6,234;0,005
"2018-06-29 21:15:00";7,253;0,005
"2018-06-29 21:30:00";3,578;0,006
"2018-06-29 21:45:00";5,403;0,006
"2018-06-29 22:00:00";4,635;0,008
"2018-06-29 22:15:00";3,952;0,009
"2018-06-29 22:30:00";3,198;0,009
"2018-06-29 22:45:00";3,542;0,008
"2018-06-29 23:00:00";3,62;0,006
"2018-06-29 23:15:00";3,765;0,006
"2018-06-29 23:30:00";2,584;0,006
"2018-06-29 23:45:00";3,726;0,006
"2018-06-30 00:00:00";3,883;0,006
"2018-06-30 00:15:00";2,988;0,005
"2018-06-30 00:30:00";2,744;0,006
"2018-06-30 00:45:00";3,517;0,006
"2018-06-30 01:00:00";3,509;0,006
"2018-06-30 01:15:00";2,928;0,006
"2018-06-30 01:30:00";2,816;0,006
"2018-06-30 01:45:00";3,362;0,005
"2018-06-30 02:00:00";3,44;0,005
"2018-06-30 02:15:00";2,262;0,006
"2018-06-30 02:30:00";3,463;0,004
"2018-06-30 02:45:00";3,213;-0,007
"2018-06-30 03:00:00";1,142;-0,008
"2018-06-30 03:15:00";2,626;-0,004
"2018-06-30 03:30:00";2,641;0,004
"2018-06-30 03:45:00";4,236;-0,004
"2018-06-30 04:00:00";3,548;0
"2018-06-30 04:15:00";2,461;0,003
"2018-06-30 04:30:00";3,467;0,002
"2018-06-30 04:45:00";2,5;0,004
"2018-06-30 05:00:00";2,878;0,006
"2018-06-30 05:15:00";3,065;0,005
"2018-06-30 05:30:00";2,183;0,005
"2018-06-30 05:45:00";3,091;0,005
"2018-06-30 06:00:00";2,929;0,005
"2018-06-30 06:15:00";2,365;0,005
"2018-06-30 06:30:00";3,083;0,005
"2018-06-30 06:45:00";4,974;0,032
"2018-06-30 07:00:00";2,137;0,08
"2018-06-30 07:15:00";3,433;0,138
"2018-06-30 07:30:00";3,503;0,168
"2018-06-30 07:45:00";2,103;0,217
"2018-06-30 08:00:00";3,008;0,299
"2018-06-30 08:15:00";3,186;0,382
"2018-06-30 08:30:00";2,164;0,463
"2018-06-30 08:45:00";2,609;0,428
"2018-06-30 09:00:00";2,903;0,45
"2018-06-30 09:15:00";2,661;0,617
"2018-06-30 09:30:00";1,845;0,703
"2018-06-30 09:45:00";2,902;0,832
"2018-06-30 10:00:00";4,267;0,969
"2018-06-30 10:15:00";2,575;1,115
"2018-06-30 10:30:00";1,375;1,269
"2018-06-30 10:45:00";2,845;1,271
"2018-06-30 11:00:00";2,274;1,503
"2018-06-30 11:15:00";1,641;1,487
"2018-06-30 11:30:00";1,625;1,475
"2018-06-30 11:45:00";1,225;1,65
"2018-06-30 12:00:00";0,738;1,951
"2018-06-30 12:15:00";-0,281;1,686
"2018-06-30 12:30:00";0,424;2,132
"2018-06-30 12:45:00";0,46;2,119
"2018-06-30 13:00:00";0,102;2,269
"2018-06-30 13:15:00";-0,672;2,327
"2018-06-30 13:30:00";0,743;2,342
"2018-06-30 13:45:00";0,601;2,394
"2018-06-30 14:00:00";-0,261;2,321
"2018-06-30 14:15:00";2,096;2,366
"2018-06-30 14:30:00";-0,088;2,335
"2018-06-30 14:45:00";1,85;2,147
"2018-06-30 15:00:00";1,293;2,089
"2018-06-30 15:15:00";4,029;2,029
"2018-06-30 15:30:00";2,093;1,785
"2018-06-30 15:45:00";4,785;1,667
"2018-06-30 16:00:00";2,106;1,769
"2018-06-30 16:15:00";4,849;1,731
"2018-06-30 16:30:00";2,681;1,703
"2018-06-30 16:45:00";4,409;1,395
"2018-06-30 17:00:00";5,207;1,112
"2018-06-30 17:15:00";5,062;1,241
"2018-06-30 17:30:00";5,459;0,923
"2018-06-30 17:45:00";5,454;0,981
"2018-06-30 18:00:00";5,714;0,853
"2018-06-30 18:15:00";5,914;0,462
"2018-06-30 18:30:00";5,997;0,487
"2018-06-30 18:45:00";9,491;0,391
"2018-06-30 19:00:00";8,822;0,266
"2018-06-30 19:15:00";5,285;0,156
"2018-06-30 19:30:00";6,497;0,097
"2018-06-30 19:45:00";5,303;0,045
"2018-06-30 20:00:00";2,854;0,035
"2018-06-30 20:15:00";4,669;0,001
"2018-06-30 20:30:00";2,506;-0,005
"2018-06-30 20:45:00";3,651;-0,006
"2018-06-30 21:00:00";2,657;-0,006
"2018-06-30 21:15:00";2,061;-0,007
"2018-06-30 21:30:00";3,518;-0,006
"2018-06-30 21:45:00";1,464;-0,005
"2018-06-30 22:00:00";4,207;-0,007
"2018-06-30 22:15:00";2,337;0,001
"2018-06-30 22:30:00";3,951;0
"2018-06-30 22:45:00";4,025;0,004
